ID_ESTRUCTURA,ID_PLAN,ID_ASIGNATURA,TIPO,ID_SEMESTRE,LABORATORIO
14141108,1414,1108,OBL,1,0
14141112,1414,1112,OBL,1,0
14140062,1414,0062,OBL,2,0
14140065,1414,0065,OBL,2,0
14141207,1414,1207,OBL,2,0
14141216,1414,1216,OBL,2,0
14141430,1414,1430,OBL,2,0
14140063,1414,0063,OBL,3,0
14140066,1414,0066,OBL,3,0
14141107,1414,1107,OBL,3,0
14141215,1414,1215,OBL,3,0
14141306,1414,1306,OBL,3,0
14141319,1414,1319,OBL,3,0
14140487,1414,0487,OBL,4,0
14141314,1414,1314,OBL,4,0
14141420,1414,1420,OBL,4,0
14141423,1414,1423,OBL,4,0
14141431,1414,1431,OBL,4,0
14141432,1414,1432,OBL,4,0
14140252,1414,0252,OBL,5,0
14140411,1414,0411,OBL,5,0
14140712,1414,0712,OBL,5,0
14141566,1414,1566,OBL,5,0
14141642,1414,1642,OBL,5,0
14142188,1414,2188,OBL,5,0
14140189,1414,0189,OBL,6,0
14140289,1414,0289,OBL,6,0
14140419,1414,0419,OBL,6,0
14141676,1414,1676,OBL,6,0
14141677,1414,1677,OBL,6,0
14141690,1414,1690,OBL,6,0
14140370,1414,0370,OBL,7,0
14140560,1414,0560,OBL,7,0
14141088,1414,1088,OBL,7,0
14141674,1414,1674,OBL,7,0
14141769,1414,1769,OBL,7,0
14141770,1414,1770,OBL,7,0
14140312,1414,0312,OBL,8,0
14140320,1414,0320,OBL,8,0
14141211,1414,1211,OBL,8,0
14141870,1414,1870,OBL,8,0
14141871,1414,1871,OBL,8,0
14141952,1414,1952,OBL,8,0
14140762,1414,0762,OBL,9,0
14140950,1414,0950,OBL,9,0
14141970,1414,1970,OBL,9,0
14140296,1414,0296,OPT,0,0
14140309,1414,0309,OPT,0,0
14140468,1414,0468,OPT,0,0
14140666,1414,0666,OPT,0,0
14140892,1414,0892,OPT,0,0
14140920,1414,0920,OPT,0,0
14141042,1414,1042,OPT,0,0
14141805,1414,1805,OPT,0,0
14141909,1414,1909,OPT,0,0
14141968,1414,1968,OPT,0,0
14142015,1414,2015,OPT,0,0
14142030,1414,2030,OPT,0,0
14142036,1414,2036,OPT,0,0
14150061,1415,0061,OBL,1,0
14151100,1415,1100,OBL,1,0
14151102,1415,1102,OBL,1,0
14151108,1415,1108,OBL,1,0
14151112,1415,1112,OBL,1,0
14150062,1415,0062,OBL,2,0
14150065,1415,0065,OBL,2,0
14151207,1415,1207,OBL,2,0
14151216,1415,1216,OBL,2,0
14151430,1415,1430,OBL,2,0
14150063,1415,0063,OBL,3,0
14150066,1415,0066,OBL,3,0
14151107,1415,1107,OBL,3,0
14151215,1415,1215,OBL,3,0
14151306,1415,1306,OBL,3,0
14151319,1415,1319,OBL,3,0
14150487,1415,0487,OBL,4,0
14151314,1415,1314,OBL,4,0
14151420,1415,1420,OBL,4,0
14151423,1415,1423,OBL,4,0
14151431,1415,1431,OBL,4,0
14151432,1415,1432,OBL,4,0
14150252,1415,0252,OBL,5,0
14150411,1415,0411,OBL,5,0
14150712,1415,0712,OBL,5,0
14151566,1415,1566,OBL,5,0
14151642,1415,1642,OBL,5,0
14152188,1415,2188,OBL,5,0
14150189,1415,0189,OBL,6,0
14150289,1415,0289,OBL,6,0
14150419,1415,0419,OBL,6,0
14151676,1415,1676,OBL,6,0
14151677,1415,1677,OBL,6,0
14151690,1415,1690,OBL,6,0
14150370,1415,0370,OBL,7,0
14150560,1415,0560,OBL,7,0
14151088,1415,1088,OBL,7,0
14151674,1415,1674,OBL,7,0
14151769,1415,1769,OBL,7,0
14151770,1415,1770,OBL,7,0
14150312,1415,0312,OBL,8,0
14150320,1415,0320,OBL,8,0
14151211,1415,1211,OBL,8,0
14151870,1415,1870,OBL,8,0
14151871,1415,1871,OBL,8,0
14151952,1415,1952,OBL,8,0
14150762,1415,0762,OBL,9,0
14150950,1415,0950,OBL,9,0
14151970,1415,1970,OBL,9,0
14150214,1415,0214,OPT,0,0
14150412,1415,0412,OPT,0,0
14150666,1415,0666,OPT,0,0
14151041,1415,1041,OPT,0,0
14151046,1415,1046,OPT,0,0
14151047,1415,1047,OPT,0,0
14151968,1415,1968,OPT,0,0
14152023,1415,2023,OPT,0,0
14152024,1415,2024,OPT,0,0
14152025,1415,2025,OPT,0,0
14152030,1415,2030,OPT,0,0
14152033,1415,2033,OPT,0,0
14152034,1415,2034,OPT,0,0
14152037,1415,2037,OPT,0,0
14152115,1415,2115,OPT,0,0
20320054,2032,0054,OBL,1,0
20321120,2032,1120,OBL,1,0
20321121,2032,1121,OBL,1,0
20321124,2032,1124,OBL,1,0
20321125,2032,1125,OBL,1,0
20321067,2032,1067,OBL,2,0
20321122,2032,1122,OBL,2,0
20321220,2032,1220,OBL,2,0
20321221,2032,1221,OBL,2,0
20321228,2032,1228,OBL,2,0
20321222,2032,1222,OBL,3,0
20321321,2032,1321,OBL,3,0
20321325,2032,1325,OBL,3,0
20321327,2032,1327,OBL,3,0
20321328,2032,1328,OBL,3,0
20321329,2032,1329,OBL,3,0
20320487,2032,0487,OBL,4,0
20320824,2032,0824,OBL,4,0
20321413,2032,1413,OBL,4,0
20321433,2032,1433,OBL,4,0
20321436,2032,1436,OBL,4,0
20321438,2032,1438,OBL,4,0
20321055,2032,1055,OBL,5,0
20321569,2032,1569,OBL,5,0
20321572,2032,1572,OBL,5,0
20321573,2032,1573,OBL,5,0
20321574,2032,1574,OBL,5,0
20321727,2032,1727,OBL,5,0
20321575,2032,1575,OBL,6,0
20321576,2032,1576,OBL,6,0
20321577,2032,1577,OBL,6,0
20321677,2032,1677,OBL,6,0
20321690,2032,1690,OBL,6,0
20321790,2032,1790,OBL,6,0
20321088,2032,1088,OBL,7,0
20321578,2032,1578,OBL,7,0
20321579,2032,1579,OBL,7,0
20321729,2032,1729,OBL,7,0
20321850,2032,1850,OBL,7,0
20321066,2032,1066,OBL,8,0
20321580,2032,1580,OBL,8,0
20321582,2032,1582,OBL,8,0
20321583,2032,1583,OBL,8,0
20321871,2032,1871,OBL,8,0
20321052,2032,1052,OBL,9,0
20321061,2032,1061,OBL,9,0
20321584,2032,1584,OBL,9,0
20321585,2032,1585,OBL,9,0
20321586,2032,1586,OBL,9,0
20321587,2032,1587,OBL,10,0
20322080,2032,2080,OBL,10,0
20321090,2032,1090,OPT,0,0
20322081,2032,2081,OPT,0,0
20322082,2032,2082,OPT,0,0
20322083,2032,2083,OPT,0,0
20322084,2032,2084,OPT,0,0
20322085,2032,2085,OPT,0,0
20322086,2032,2086,OPT,0,0
20322087,2032,2087,OPT,0,0
20322088,2032,2088,OPT,0,0
20322089,2032,2089,OPT,0,0
20322090,2032,2090,OPT,0,0
20322091,2032,2091,OPT,0,0
20322092,2032,2092,OPT,0,0
20322093,2032,2093,OPT,0,0
20322094,2032,2094,OPT,0,0
20322095,2032,2095,OPT,0,0
20322096,2032,2096,OPT,0,0
20322097,2032,2097,OPT,0,0
20322098,2032,2098,OPT,0,0
20322099,2032,2099,OPT,0,0
12151100,1215,1100,OBL,1,0
12151102,1215,1102,OBL,1,0
12151107,1215,1107,OBL,1,0
12151108,1215,1108,OBL,1,0
12151112,1215,1112,OBL,1,0
12150062,1215,0062,OBL,2,0
12150065,1215,0065,OBL,2,0
12151207,1215,1207,OBL,2,0
12151209,1215,1209,OBL,2,0
12151210,1215,1210,OBL,2,0
12150063,1215,0063,OBL,3,0
12150066,1215,0066,OBL,3,0
12150068,1215,0068,OBL,3,0
12151306,1215,1306,OBL,3,0
12151525,1215,1525,OBL,3,0
12150071,1215,0071,OBL,4,0
12150712,1215,0712,OBL,4,0
12151409,1215,1409,OBL,4,0
12151420,1215,1420,OBL,4,0
12151423,1215,1423,OBL,4,0
12151523,1215,1523,OBL,4,0
12150163,1215,0163,OBL,5,0
12150181,1215,0181,OBL,5,0
12150192,1215,0192,OBL,5,0
12150440,1215,0440,OBL,5,0
12151539,1215,1539,OBL,5,0
12151540,1215,1540,OBL,5,0
12150339,1215,0339,OBL,6,0
12150859,1215,0859,OBL,6,0
12151408,1215,1408,OBL,6,0
12151685,1215,1685,OBL,6,0
12151943,1215,1943,OBL,6,0
12152188,1215,2188,OBL,6,0
12150143,1215,0143,OBL,7,0
12150391,1215,0391,OBL,7,0
12151744,1215,1744,OBL,7,0
12151745,1215,1745,OBL,7,0
12151747,1215,1747,OBL,7,0
12152137,1215,2137,OBL,7,0
12150619,1215,0619,OBL,8,0
12151211,1215,1211,OBL,8,0
12151807,1215,1807,OBL,8,0
12151851,1215,1851,OBL,8,0
12151852,1215,1852,OBL,8,0
12151853,1215,1853,OBL,8,0
12150762,1215,0762,OBL,9,0
12151955,1215,1955,OBL,9,0
12151956,1215,1956,OBL,9,0
12150012,1215,0012,OPT,0,0
12150021,1215,0021,OPT,0,0
12150061,1215,0061,OPT,0,0
12150130,1215,0130,OPT,0,0
12150549,1215,0549,OPT,0,0
12150616,1215,0616,OPT,0,0
12150818,1215,0818,OPT,0,0
12150934,1215,0934,OPT,0,0
12150947,1215,0947,OPT,0,0
12150971,1215,0971,OPT,0,0
12150972,1215,0972,OPT,0,0
12150974,1215,0974,OPT,0,0
12150975,1215,0975,OPT,0,0
12150976,1215,0976,OPT,0,0
12150980,1215,0980,OPT,0,0
12150981,1215,0981,OPT,0,0
12150982,1215,0982,OPT,0,0
12150983,1215,0983,OPT,0,0
12150984,1215,0984,OPT,0,0
12150985,1215,0985,OPT,0,0
12150987,1215,0987,OPT,0,0
12150988,1215,0988,OPT,0,0
12150989,1215,0989,OPT,0,0
12150990,1215,0990,OPT,0,0
12151416,1215,1416,OPT,0,0
12151424,1215,1424,OPT,0,0
12151628,1215,1628,OPT,0,0
12151901,1215,1901,OPT,0,0
12152010,1215,2010,OPT,0,0
12152165,1215,2165,OPT,0,0
13681100,1368,1100,OBL,1,0
13681102,1368,1102,OBL,1,0
13681108,1368,1108,OBL,1,0
13681112,1368,1112,OBL,1,0
13681525,1368,1525,OBL,1,0
13680062,1368,0062,OBL,2,0
13680065,1368,0065,OBL,2,0
13681207,1368,1207,OBL,2,0
13681209,1368,1209,OBL,2,0
13681210,1368,1210,OBL,2,0
13680063,1368,0063,OBL,3,0
13680066,1368,0066,OBL,3,0
13680068,1368,0068,OBL,3,0
13681107,1368,1107,OBL,3,0
13681306,1368,1306,OBL,3,0
13680071,1368,0071,OBL,4,0
13680712,1368,0712,OBL,4,0
13681211,1368,1211,OBL,4,0
13681409,1368,1409,OBL,4,0
13681423,1368,1423,OBL,4,0
13681523,1368,1523,OBL,4,0
13680163,1368,0163,OBL,5,0
13680192,1368,0192,OBL,5,0
13680440,1368,0440,OBL,5,0
13681408,1368,1408,OBL,5,0
13681539,1368,1539,OBL,5,0
13681540,1368,1540,OBL,5,0
13680181,1368,0181,OBL,6,0
13680339,1368,0339,OBL,6,0
13680859,1368,0859,OBL,6,0
13681420,1368,1420,OBL,6,0
13681685,1368,1685,OBL,6,0
13681943,1368,1943,OBL,6,0
13680143,1368,0143,OBL,7,0
13680391,1368,0391,OBL,7,0
13681744,1368,1744,OBL,7,0
13681745,1368,1745,OBL,7,0
13681747,1368,1747,OBL,7,0
13682137,1368,2137,OBL,7,0
13680619,1368,0619,OBL,8,0
13681807,1368,1807,OBL,8,0
13681851,1368,1851,OBL,8,0
13681852,1368,1852,OBL,8,0
13681853,1368,1853,OBL,8,0
13682188,1368,2188,OBL,8,0
13680762,1368,0762,OBL,9,0
13681955,1368,1955,OBL,9,0
13681956,1368,1956,OBL,9,0
13680012,1368,0012,OPT,0,0
13680021,1368,0021,OPT,0,0
13680061,1368,0061,OPT,0,0
13680130,1368,0130,OPT,0,0
13680549,1368,0549,OPT,0,0
13680616,1368,0616,OPT,0,0
13680818,1368,0818,OPT,0,0
13680934,1368,0934,OPT,0,0
13680947,1368,0947,OPT,0,0
13680971,1368,0971,OPT,0,0
13680972,1368,0972,OPT,0,0
13680974,1368,0974,OPT,0,0
13680975,1368,0975,OPT,0,0
13680976,1368,0976,OPT,0,0
13680980,1368,0980,OPT,0,0
13680981,1368,0981,OPT,0,0
13680982,1368,0982,OPT,0,0
13680983,1368,0983,OPT,0,0
13680984,1368,0984,OPT,0,0
13680985,1368,0985,OPT,0,0
13680987,1368,0987,OPT,0,0
13680988,1368,0988,OPT,0,0
13680989,1368,0989,OPT,0,0
13680990,1368,0990,OPT,0,0
13681416,1368,1416,OPT,0,0
13681424,1368,1424,OPT,0,0
13681628,1368,1628,OPT,0,0
13681901,1368,1901,OPT,0,0
13682010,1368,2010,OPT,0,0
13682165,1368,2165,OPT,0,0
13681100,1368,1100,OBL,1,0
13681102,1368,1102,OBL,1,0
13681108,1368,1108,OBL,1,0
13681112,1368,1112,OBL,1,0
13681525,1368,1525,OBL,1,0
13680062,1368,0062,OBL,2,0
13680065,1368,0065,OBL,2,0
13681207,1368,1207,OBL,2,0
13681209,1368,1209,OBL,2,0
13681210,1368,1210,OBL,2,0
13680063,1368,0063,OBL,3,0
13680066,1368,0066,OBL,3,0
13680068,1368,0068,OBL,3,0
13681107,1368,1107,OBL,3,0
13681306,1368,1306,OBL,3,0
13680071,1368,0071,OBL,4,0
13680712,1368,0712,OBL,4,0
13681211,1368,1211,OBL,4,0
13681409,1368,1409,OBL,4,0
13681423,1368,1423,OBL,4,0
13681523,1368,1523,OBL,4,0
13680163,1368,0163,OBL,5,0
13680192,1368,0192,OBL,5,0
13680440,1368,0440,OBL,5,0
13681408,1368,1408,OBL,5,0
13681539,1368,1539,OBL,5,0
13681540,1368,1540,OBL,5,0
13680181,1368,0181,OBL,6,0
13680339,1368,0339,OBL,6,0
13680859,1368,0859,OBL,6,0
13681420,1368,1420,OBL,6,0
13681685,1368,1685,OBL,6,0
13681943,1368,1943,OBL,6,0
13680143,1368,0143,OBL,7,0
13680391,1368,0391,OBL,7,0
13681744,1368,1744,OBL,7,0
13681745,1368,1745,OBL,7,0
13681747,1368,1747,OBL,7,0
13682137,1368,2137,OBL,7,0
13680619,1368,0619,OBL,8,0
13681807,1368,1807,OBL,8,0
13681851,1368,1851,OBL,8,0
13681852,1368,1852,OBL,8,0
13681853,1368,1853,OBL,8,0
13682188,1368,2188,OBL,8,0
13680762,1368,0762,OBL,9,0
13681955,1368,1955,OBL,9,0
13681956,1368,1956,OBL,9,0
13680012,1368,0012,OPT,0,0
13680021,1368,0021,OPT,0,0
13680061,1368,0061,OPT,0,0
13680130,1368,0130,OPT,0,0
13680549,1368,0549,OPT,0,0
13680616,1368,0616,OPT,0,0
13680818,1368,0818,OPT,0,0
13680934,1368,0934,OPT,0,0
13680947,1368,0947,OPT,0,0
13680971,1368,0971,OPT,0,0
13680972,1368,0972,OPT,0,0
13680974,1368,0974,OPT,0,0
13680975,1368,0975,OPT,0,0
13680976,1368,0976,OPT,0,0
13680980,1368,0980,OPT,0,0
13680981,1368,0981,OPT,0,0
13680982,1368,0982,OPT,0,0
13680983,1368,0983,OPT,0,0
13680984,1368,0984,OPT,0,0
13680985,1368,0985,OPT,0,0
13680987,1368,0987,OPT,0,0
13680988,1368,0988,OPT,0,0
13680989,1368,0989,OPT,0,0
13680990,1368,0990,OPT,0,0
13681416,1368,1416,OPT,0,0
13681424,1368,1424,OPT,0,0
13681628,1368,1628,OPT,0,0
13681901,1368,1901,OPT,0,0
13682010,1368,2010,OPT,0,0
13682165,1368,2165,OPT,0,0
20421120,2042,1120,OBL,1,0
20421121,2042,1121,OBL,1,0
20421122,2042,1122,OBL,1,0
20421124,2042,1124,OBL,1,0
20421129,2042,1129,OBL,1,0
20421123,2042,1123,OBL,2,0
20421220,2042,1220,OBL,2,0
20421221,2042,1221,OBL,2,0
20421222,2042,1222,OBL,2,0
20421223,2042,1223,OBL,2,0
20423020,2042,3020,OBL,2,0
20421209,2042,1209,OBL,3,0
20421321,2042,1321,OBL,3,0
20421322,2042,1322,OBL,3,0
20421325,2042,1325,OBL,3,0
20421540,2042,1540,OBL,3,0
20420192,2042,0192,OBL,4,0
20421433,2042,1433,OBL,4,0
20421436,2042,1436,OBL,4,0
20421437,2042,1437,OBL,4,0
20421570,2042,1570,OBL,4,0
20421225,2042,1225,OBL,5,0
20421409,2042,1409,OBL,5,0
20421413,2042,1413,OBL,5,0
20421414,2042,1414,OBL,5,0
20421569,2042,1569,OBL,5,0
20423021,2042,3021,OBL,5,0
20420143,2042,0143,OBL,6,0
20420507,2042,0507,OBL,6,0
20421550,2042,1550,OBL,6,0
20421784,2042,1784,OBL,6,0
20422602,2042,2602,OBL,6,0
20420339,2042,0339,OBL,7,0
20420619,2042,0619,OBL,7,0
20421691,2042,1691,OBL,7,0
20421734,2042,1734,OBL,7,0
20423022,2042,3022,OBL,7,0
20421052,2042,1052,OBL,8,0
20421747,2042,1747,OBL,8,0
20421918,2042,1918,OBL,8,0
20421955,2042,1955,OBL,8,0
20422804,2042,2804,OBL,8,0
20422805,2042,2805,OBL,8,0
20420572,2042,0572,OBL,9,0
20422103,2042,2103,OBL,9,0
20422137,2042,2137,OBL,9,0
20422917,2042,2917,OBL,9,0
20422080,2042,2080,OBL,10,0
20422919,2042,2919,OBL,10,0
20422920,2042,2920,OBL,10,0
20422921,2042,2921,OBL,10,0
20422200,2042,2200,OPT,0,0
20422201,2042,2201,OPT,0,0
20422202,2042,2202,OPT,0,0
20422203,2042,2203,OPT,0,0
20422204,2042,2204,OPT,0,0
20422205,2042,2205,OPT,0,0
20422206,2042,2206,OPT,0,0
20422207,2042,2207,OPT,0,0
20422208,2042,2208,OPT,0,0
20422209,2042,2209,OPT,0,0
20422210,2042,2210,OPT,0,0
20421055,2042,1055,OPT,0,0
20421789,2042,1789,OPT,0,0
20421790,2042,1790,OPT,0,0
20421791,2042,1791,OPT,0,0
20421792,2042,1792,OPT,0,0
20421793,2042,1793,OPT,0,0
20421794,2042,1794,OPT,0,0
20421795,2042,1795,OPT,0,0
20421796,2042,1796,OPT,0,0
40541120,4054,1120,OBL,1,0
40541121,4054,1121,OBL,1,0
40541122,4054,1122,OBL,1,0
40541124,4054,1124,OBL,1,0
40541129,4054,1129,OBL,1,0
40541123,4054,1123,OBL,2,0
40541220,4054,1220,OBL,2,0
40541221,4054,1221,OBL,2,0
40541222,4054,1222,OBL,2,0
40541223,4054,1223,OBL,2,0
40543020,4054,3020,OBL,2,0
40541209,4054,1209,OBL,3,0
40541321,4054,1321,OBL,3,0
40541322,4054,1322,OBL,3,0
40541325,4054,1325,OBL,3,0
40541540,4054,1540,OBL,3,0
40540192,4054,0192,OBL,4,0
40541433,4054,1433,OBL,4,0
40541436,4054,1436,OBL,4,0
40541437,4054,1437,OBL,4,0
40541570,4054,1570,OBL,4,0
40541225,4054,1225,OBL,5,0
40541409,4054,1409,OBL,5,0
40541413,4054,1413,OBL,5,0
40541414,4054,1414,OBL,5,0
40541569,4054,1569,OBL,5,0
40543021,4054,3021,OBL,5,0
40540143,4054,0143,OBL,6,0
40540507,4054,0507,OBL,6,0
40541550,4054,1550,OBL,6,0
40541784,4054,1784,OBL,6,0
40542602,4054,2602,OBL,6,0
40540339,4054,0339,OBL,7,0
40540619,4054,0619,OBL,7,0
40541691,4054,1691,OBL,7,0
40541734,4054,1734,OBL,7,0
40543022,4054,3022,OBL,7,0
40541052,4054,1052,OBL,8,0
40541747,4054,1747,OBL,8,0
40541918,4054,1918,OBL,8,0
40541955,4054,1955,OBL,8,0
40542804,4054,2804,OBL,8,0
40542805,4054,2805,OBL,8,0
40540572,4054,0572,OBL,9,0
40542103,4054,2103,OBL,9,0
40542137,4054,2137,OBL,9,0
40542917,4054,2917,OBL,9,0
40542080,4054,2080,OBL,10,0
40542919,4054,2919,OBL,10,0
40542920,4054,2920,OBL,10,0
40542921,4054,2921,OBL,10,0
40540018,4054,0018,OPT,0,0
40541057,4054,1057,OPT,0,0
40541059,4054,1059,OPT,0,0
40541074,4054,1074,OPT,0,0
40541115,4054,1115,OPT,0,0
40542200,4054,2200,OPT,0,0
40542201,4054,2201,OPT,0,0
40542202,4054,2202,OPT,0,0
40542203,4054,2203,OPT,0,0
40542204,4054,2204,OPT,0,0
40542205,4054,2205,OPT,0,0
40542206,4054,2206,OPT,0,0
40542207,4054,2207,OPT,0,0
40542208,4054,2208,OPT,0,0
40542209,4054,2209,OPT,0,0
40542210,4054,2210,OPT,0,0
40543076,4054,3076,OPT,0,0
40543077,4054,3077,OPT,0,0
40541055,4054,1055,OPT,0,0
40541789,4054,1789,OPT,0,0
40541790,4054,1790,OPT,0,0
40541791,4054,1791,OPT,0,0
40541792,4054,1792,OPT,0,0
40541793,4054,1793,OPT,0,0
40541794,4054,1794,OPT,0,0
40541795,4054,1795,OPT,0,0
40541796,4054,1796,OPT,0,0
40551120,4055,1120,OBL,1,0
40551121,4055,1121,OBL,1,0
40551122,4055,1122,OBL,1,0
40551124,4055,1124,OBL,1,0
40551129,4055,1129,OBL,1,0
40551123,4055,1123,OBL,2,0
40551220,4055,1220,OBL,2,0
40551221,4055,1221,OBL,2,0
40551222,4055,1222,OBL,2,0
40551223,4055,1223,OBL,2,0
40553020,4055,3020,OBL,2,0
40551209,4055,1209,OBL,3,0
40551321,4055,1321,OBL,3,0
40551322,4055,1322,OBL,3,0
40551325,4055,1325,OBL,3,0
40551540,4055,1540,OBL,3,0
40550192,4055,0192,OBL,4,0
40551433,4055,1433,OBL,4,0
40551436,4055,1436,OBL,4,0
40551437,4055,1437,OBL,4,0
40551570,4055,1570,OBL,4,0
40551225,4055,1225,OBL,5,0
40551409,4055,1409,OBL,5,0
40551413,4055,1413,OBL,5,0
40551414,4055,1414,OBL,5,0
40551569,4055,1569,OBL,5,0
40553021,4055,3021,OBL,5,0
40550143,4055,0143,OBL,6,0
40550507,4055,0507,OBL,6,0
40551550,4055,1550,OBL,6,0
40551784,4055,1784,OBL,6,0
40552602,4055,2602,OBL,6,0
40550339,4055,0339,OBL,7,0
40550619,4055,0619,OBL,7,0
40551691,4055,1691,OBL,7,0
40551734,4055,1734,OBL,7,0
40553022,4055,3022,OBL,7,0
40551052,4055,1052,OBL,8,0
40551747,4055,1747,OBL,8,0
40551918,4055,1918,OBL,8,0
40551955,4055,1955,OBL,8,0
40552804,4055,2804,OBL,8,0
40552805,4055,2805,OBL,8,0
40550572,4055,0572,OBL,9,0
40552103,4055,2103,OBL,9,0
40552137,4055,2137,OBL,9,0
40552917,4055,2917,OBL,9,0
40552080,4055,2080,OBL,10,0
40552919,4055,2919,OBL,10,0
40552920,4055,2920,OBL,10,0
40552921,4055,2921,OBL,10,0
40551060,4055,1060,OPT,0,0
40552200,4055,2200,OPT,0,0
40552201,4055,2201,OPT,0,0
40552202,4055,2202,OPT,0,0
40552203,4055,2203,OPT,0,0
40552204,4055,2204,OPT,0,0
40552205,4055,2205,OPT,0,0
40552206,4055,2206,OPT,0,0
40552207,4055,2207,OPT,0,0
40552208,4055,2208,OPT,0,0
40552209,4055,2209,OPT,0,0
40552210,4055,2210,OPT,0,0
40553065,4055,3065,OPT,0,0
40553066,4055,3066,OPT,0,0
40553067,4055,3067,OPT,0,0
40553068,4055,3068,OPT,0,0
40553073,4055,3073,OPT,0,0
40551055,4055,1055,OPT,0,0
40551789,4055,1789,OPT,0,0
40551790,4055,1790,OPT,0,0
40551791,4055,1791,OPT,0,0
40551792,4055,1792,OPT,0,0
40551793,4055,1793,OPT,0,0
40551794,4055,1794,OPT,0,0
40551795,4055,1795,OPT,0,0
40551796,4055,1796,OPT,0,0
40561120,4056,1120,OBL,1,0
40561121,4056,1121,OBL,1,0
40561122,4056,1122,OBL,1,0
40561124,4056,1124,OBL,1,0
40561129,4056,1129,OBL,1,0
40561123,4056,1123,OBL,2,0
40561220,4056,1220,OBL,2,0
40561221,4056,1221,OBL,2,0
40561222,4056,1222,OBL,2,0
40561223,4056,1223,OBL,2,0
40563020,4056,3020,OBL,2,0
40561209,4056,1209,OBL,3,0
40561321,4056,1321,OBL,3,0
40561322,4056,1322,OBL,3,0
40561325,4056,1325,OBL,3,0
40561540,4056,1540,OBL,3,0
40560192,4056,0192,OBL,4,0
40561433,4056,1433,OBL,4,0
40561436,4056,1436,OBL,4,0
40561437,4056,1437,OBL,4,0
40561570,4056,1570,OBL,4,0
40561225,4056,1225,OBL,5,0
40561409,4056,1409,OBL,5,0
40561413,4056,1413,OBL,5,0
40561414,4056,1414,OBL,5,0
40561569,4056,1569,OBL,5,0
40563021,4056,3021,OBL,5,0
40560143,4056,0143,OBL,6,0
40560507,4056,0507,OBL,6,0
40561550,4056,1550,OBL,6,0
40561784,4056,1784,OBL,6,0
40562602,4056,2602,OBL,6,0
40560339,4056,0339,OBL,7,0
40560619,4056,0619,OBL,7,0
40561691,4056,1691,OBL,7,0
40561734,4056,1734,OBL,7,0
40563022,4056,3022,OBL,7,0
40561052,4056,1052,OBL,8,0
40561747,4056,1747,OBL,8,0
40561918,4056,1918,OBL,8,0
40561955,4056,1955,OBL,8,0
40562804,4056,2804,OBL,8,0
40562805,4056,2805,OBL,8,0
40560572,4056,0572,OBL,9,0
40562103,4056,2103,OBL,9,0
40562137,4056,2137,OBL,9,0
40562917,4056,2917,OBL,9,0
40562080,4056,2080,OBL,10,0
40562919,4056,2919,OBL,10,0
40562920,4056,2920,OBL,10,0
40562921,4056,2921,OBL,10,0
40560971,4056,0971,OPT,0,0
40560972,4056,0972,OPT,0,0
40561087,4056,1087,OPT,0,0
40561782,4056,1782,OPT,0,0
40562200,4056,2200,OPT,0,0
40562201,4056,2201,OPT,0,0
40562202,4056,2202,OPT,0,0
40562203,4056,2203,OPT,0,0
40562204,4056,2204,OPT,0,0
40562205,4056,2205,OPT,0,0
40562206,4056,2206,OPT,0,0
40562207,4056,2207,OPT,0,0
40562208,4056,2208,OPT,0,0
40562209,4056,2209,OPT,0,0
40562210,4056,2210,OPT,0,0
40563064,4056,3064,OPT,0,0
40563070,4056,3070,OPT,0,0
40563071,4056,3071,OPT,0,0
40563072,4056,3072,OPT,0,0
40563074,4056,3074,OPT,0,0
40563075,4056,3075,OPT,0,0
40561055,4056,1055,OPT,0,0
40561789,4056,1789,OPT,0,0
40561790,4056,1790,OPT,0,0
40561791,4056,1791,OPT,0,0
40561792,4056,1792,OPT,0,0
40561793,4056,1793,OPT,0,0
40561794,4056,1794,OPT,0,0
40561795,4056,1795,OPT,0,0
40561796,4056,1796,OPT,0,0
12181100,1218,1100,OBL,1,0
12181102,1218,1102,OBL,1,0
12181107,1218,1107,OBL,1,0
12181108,1218,1108,OBL,1,0
12181112,1218,1112,OBL,1,0
12180062,1218,0062,OBL,2,0
12180065,1218,0065,OBL,2,0
12181113,1218,1113,OBL,2,0
12181207,1218,1207,OBL,2,0
12181420,1218,1420,OBL,2,0
12180063,1218,0063,OBL,3,0
12180066,1218,0066,OBL,3,0
12180068,1218,0068,OBL,3,0
12181209,1218,1209,OBL,3,0
12181306,1218,1306,OBL,3,0
12180071,1218,0071,OBL,4,0
12180712,1218,0712,OBL,4,0
12181423,1218,1423,OBL,4,0
12181424,1218,1424,OBL,4,0
12181521,1218,1521,OBL,4,0
12180901,1218,0901,OBL,5,0
12181211,1218,1211,OBL,5,0
12181540,1218,1540,OBL,5,0
12181550,1218,1550,OBL,5,0
12181568,1218,1568,OBL,5,0
12180462,1218,0462,OBL,6,0
12180508,1218,0508,OBL,6,0
12180762,1218,0762,OBL,6,0
12181659,1218,1659,OBL,6,0
12181660,1218,1660,OBL,6,0
12182188,1218,2188,OBL,6,0
12180130,1218,0130,OBL,7,0
12180181,1218,0181,OBL,7,0
12180440,1218,0440,OBL,7,0
12180536,1218,0536,OBL,7,0
12181755,1218,1755,OBL,7,0
12181852,1218,1852,OBL,7,0
12181065,1218,1065,OBL,8,0
12181807,1218,1807,OBL,8,0
